client_id,PD,rate_offered
148,0.14323163159086671,0.12007355471830379
149,0.37146483472672737,0.16800260716501295
150,0.027696921299186182,0.09581278862860165
151,0.15787562111612644,0.12314814248329146
152,0.08513772771251223,0.10787415674411266
153,0.029388573941402915,0.09616761428000557
154,0.0811189230317377,0.10703059014517446
155,0.1038974226752387,0.11181234886063775
156,0.04295749344222314,0.09901445993608231
157,0.14779482979206685,0.12103155800653033
158,0.09309258356630742,0.10954396804850006
159,0.17183284198290766,0.12607865159351386
160,0.0570874604958218,0.10198293472896836
161,0.05120121424868153,0.10074770693918231
162,0.04711647582223349,0.09989054073859217
163,0.025766025184157028,0.09540444669685487
164,0.04127521094686343,0.09866143961435453
165,0.13901280392167395,0.11918784899145528
166,0.31199984971343153,0.15551629584706492
167,0.07640971868848723,0.10604210530774386
168,0.19813878842585972,0.1316052795486067
169,0.17728624272500487,0.12722366754682915
170,0.09337002353363788,0.10960221412621281
171,0.08499821846136055,0.10784487307549412
172,0.12726448727501577,0.11672139334294433
173,0.3478671391413116,0.16304762107698503
174,0.10186051771391591,0.11138471860313644
175,0.20686922997442597,0.13343835499521745
176,0.08238567763887439,0.10729648808262428
177,0.3084688954070622,0.15477487474506815
178,0.026459944669704447,0.09554999692607129
179,0.04904343207932492,0.10029490488658747
180,0.07238908846640213,0.10519815551882833
181,0.19369650146364267,0.13067256072654712
182,0.10288530464991699,0.11159986359499778
183,0.07647302366191805,0.10605539332877867
184,0.20985768618480988,0.13406582219398996
185,0.20779791260639136,0.1336333445980777
186,0.3152279044434298,0.1561941148409
187,0.08179556889951552,0.1071726213954359
188,0.020816896528059944,0.09436649234710907
189,0.06725898110780859,0.10411798621889606
190,0.4504479115134559,0.1845878080918635
191,0.060212743460031026,0.10263894677512368
192,0.35484133127853135,0.1645120447911597
193,0.16735727762237604,0.12513894574110163
194,0.11861314833395062,0.11490512089812199
195,0.1257113920977437,0.1163953346838302
196,0.08032172499706008,0.10686325441024554
197,0.6063312496233,0.21732448160715792
198,0.38808941597845004,0.1714933958534002
199,0.06003887290993062,0.10260245050370002
200,0.14445287070302323,0.12032994311818726
201,0.27284964069600637,0.14729229571699345
202,0.5951363349334492,0.21497370490039808
203,0.2325606589618804,0.1388326214138477
204,0.06488693219515874,0.10362008165198537
205,0.4910141676387827,0.19310949491623822
206,0.2962112751015095,0.15219771418622127
207,0.10821576042939841,0.1127189458402974
208,0.21495200039788404,0.13513544304298808
209,0.1822370169501602,0.12826315019942533
210,0.1671670519576629,0.12509900526521742
211,0.23499834185802757,0.13934444623263753
212,0.1997594949960136,0.13194556902919977
213,0.1294074296126672,0.11717128522040213
214,0.2747370522149078,0.1476886097403681
215,0.203027717296349,0.13263177693970282
216,0.25429001588768785,0.14339519139901738
217,0.25703690289147,0.14397197596842493
218,0.19151779331549484,0.13021511119326934
219,0.20085974218657002,0.13217658095442628
220,0.2316708811302544,0.1386458004051944
221,0.30317386726182344,0.15366303775656198
222,0.14775843713694523,0.12102391768898622
223,0.05973803253149677,0.10253930264973522
224,0.226249759754834,0.13750756192881267
225,0.2604235030049657,0.14468308592144763
226,0.1988730465585333,0.1317594470723214
227,0.24151973605572208,0.1407137194840996
228,0.11804012747781499,0.11478482021421658
229,0.02543173404502555,0.09533432883312716
230,0.029968903972627515,0.09628933902196483
231,0.061174777513799516,0.10284088238713425
232,0.05533942829428953,0.10161609478691701
233,0.2999932815735321,0.1529951861953695
234,0.12645395249715485,0.11655122870223063
235,0.03597105050129693,0.09754838254328914
236,0.21748590645459553,0.13566747122858872
237,0.08898039057610248,0.10868075032110636
238,0.07719627709317564,0.10620720773272198
239,0.04999420911740184,0.1004944216869926
240,0.15838810572324336,0.12325574562465745
241,0.02156797343268734,0.09452391576319912
242,0.03635248047432823,0.09762842411310131
243,0.09552238439267746,0.11005408333261364
244,0.12357665371155518,0.11594716515375496
245,0.12457337925612784,0.1161564189067278
246,0.2005756370625894,0.13211692920323723
247,0.08176654249841023,0.10716652861302803
248,0.03326133048016039,0.09697992842021391
249,0.23610703940287953,0.13957723242516631
250,0.19922129801647395,0.13183256722245887
251,0.2833703601366126,0.1495014104800152
252,0.0472519042573086,0.09991895985997178
253,0.13870424526900182,0.1191230698188581
254,0.1810247067013344,0.12800860910829337
255,0.2767175741515866,0.1481044748600023
256,0.0509838780581219,0.10070209979932077
257,0.1791188663634659,0.12760845190464506
258,0.0744240661285449,0.10562530720240756
259,0.07194917559550171,0.10510581567307521
260,0.31001115153625575,0.15509871389438973
261,0.25544905960663067,0.14363856454521323
262,0.04745527043376995,0.09996163544763664
263,0.11055949875668665,0.1132109930606857
264,0.1316846298855524,0.11764936336936367
265,0.47816562427891096,0.19040814298251807
266,0.06782546403398415,0.1042368937315176
267,0.11594772082213217,0.11434553785827507
268,0.03444653301845608,0.09722852571034393
269,0.19061915187581768,0.13002642914904336
270,0.15953123769097297,0.123495761791027
271,0.14345320504863474,0.12012007211504314
272,0.18945686078613938,0.12978239025977853
273,0.10952754059680345,0.11299434253352765
274,0.05613170283861681,0.10178235046600484
275,0.06548266137643355,0.10374512809534364
276,0.050704118884687725,0.10064339344343268
277,0.12437122386362903,0.11611397816183627
278,0.2993975401119052,0.152870093868293
279,0.24049074797453046,0.14049765510048334
280,0.1682389690510943,0.12532406889627168
281,0.2896609257557784,0.15082228795949829
282,0.08810895836099766,0.10849783247157319
283,0.04402633385435736,0.09924208667045938
284,0.24339677641942012,0.1411078557978415
285,0.14616649778849872,0.12068970403811571
286,0.13072147863534594,0.11744715824390702
287,0.13192140195295748,0.1176990715803887
288,0.0277249224179058,0.09581866188824242
289,0.05664095942680888,0.10188921594654571
290,0.025734455548046226,0.09539782493760482
291,0.09810511012650812,0.11059630385423093
292,0.15906415695171883,0.12339769181171967
293,0.10310374876213607,0.11164572401250947
294,0.21893504589327054,0.13597173784660263
295,0.31732375814985103,0.15663419704809134
296,0.024307116688853873,0.09509843934251512
297,0.16727202030728772,0.12512104480358952
298,0.038007221002037926,0.09797566486195255
299,0.163312427265746,0.12428967417531286
300,0.0632972563817127,0.10328640099169155
301,0.1402058342958885,0.11943831521515581
302,0.03100648132527504,0.09650697179765849
303,0.18950668980176155,0.12979285254219086
304,0.10972890628182497,0.1130366174856598
305,0.22785827303171935,0.13784529126094364
306,0.31495484897627574,0.15613677932539974
307,0.27769891472571606,0.14831053433740782
308,0.20585935435289804,0.13322631781523564
309,0.06517134172747024,0.1036797805916892
310,0.12853365272074097,0.11698784345462006
311,0.33738262860680523,0.16084610933825538
312,0.3741177129996415,0.16855965202085238
313,0.11939294751820802,0.11506883287155292
314,0.1779844810426469,0.127370272216232
315,0.15113968032032604,0.12173383973230514
316,0.23529494646342602,0.13940672242067265
317,0.17653281206651,0.12706547449179947
318,0.2990843172835671,0.1528043241090701
319,0.12672687492375048,0.11660852636290217
320,0.04988003043207475,0.10047046174153892
321,0.0881220785354563,0.108500586459842
322,0.11770244150994656,0.11471392601822902
323,0.30009578158880174,0.15301670889650976
324,0.20488133474359008,0.1330209692401203
325,0.11217704374696062,0.1135505823855905
326,0.18356354550762674,0.12854500822404957
327,0.23872709286304084,0.14012734843475327
328,0.08303094788272533,0.10743193343721076
329,0.27234508611306163,0.147186350588029
330,0.19579691335295796,0.1311135708908847
331,0.06490213791669547,0.10362327340665618
332,0.08827846441944141,0.10853341261556594
333,0.11519734238805693,0.11418800251232643
334,0.051489445615375974,0.10080819115131216
335,0.09417080191992025,0.1097703304959157
336,0.10643878188832546,0.11234588484554198
337,0.4328896005540465,0.18090080654297014
338,0.04303016318014451,0.09902970939289568
339,0.20539298584319932,0.13312839737679671
340,0.1828011839567004,0.12838160476628596
341,0.0550269222996927,0.10155051664014615
342,0.03502560930700972,0.09734998747865904
343,0.30796030643798433,0.15466808248405337
344,0.2723876873821542,0.14719529589761615
345,0.194177511250909,0.13077355530118717
346,0.05008285817654626,0.10051302434138062
347,0.10012085269496034,0.1110194912537274
348,0.16370328600371636,0.12437174030462077
349,0.3440691423236838,0.16225012704518005
350,0.32403595023801013,0.15804360663626973
351,0.1679163981869558,0.1252563407385623
352,0.0319989222285375,0.096715137162812
353,0.3378526439665226,0.16094480200763614
354,0.10640148200581,0.11233805406370988
355,0.09572761495469319,0.11009716968163256
356,0.10574023573677935,0.11219923123315734
357,0.09810900246818527,0.11059712101708599
358,0.37008114593374536,0.16771206359500335
359,0.3924999188440515,0.17241953409208802
360,0.05180053138532842,0.10087347126955948
361,0.29267248789206424,0.15145464836152067
362,0.08380047341945768,0.10759346058057329
363,0.07508478017753292,0.10576399428661493
364,0.025141034424009424,0.09527335432909138
365,0.12380577109638047,0.1159952663315637
366,0.18755862712823368,0.12938383017654784
367,0.21402865715637395,0.13494157451808123
368,0.11841464968336071,0.11486344785400052
369,0.05406826826674562,0.10134934688352695
370,0.23237757152863447,0.13879417970656416
371,0.022880542517464807,0.09479921414137225
372,0.09234489178287052,0.10938699674352809
373,0.056541924192536945,0.10186843379439228
374,0.37564495117775515,0.16888033773773803
375,0.3434319280316965,0.16211632635517362
376,0.13956477205003068,0.11930372984051045
377,0.36406418034603927,0.16644863595770248
378,0.1270726442908063,0.11668111759738337
379,0.0561041635846779,0.10177657146250414
380,0.06132283222443495,0.10287195978869411
381,0.1730378216601341,0.1263316535310378
382,0.3081864088168073,0.15471555890553196
383,0.18134883206322203,0.12807666365403225
384,0.27423861628356305,0.14758394939080072
385,0.14993889372120894,0.12148171818878781
386,0.15798897599585607,0.12317194288817912
387,0.3158419577436372,0.1563230522428095
388,0.08723786642793126,0.10831498604889066
389,0.09875017586677119,0.11073172972527151
390,0.09311070716540147,0.10954777293851437
391,0.08034014472082804,0.1068671207996241
392,0.1167934677253584,0.11452309497470387
393,0.34150234934677026,0.1617111581680955
394,0.2342179615359599,0.13918059472530625
395,0.21671290448075486,0.13550516890624378
396,0.1776998986534866,0.12731052025758613
397,0.09263241821278848,0.10944736038522906
398,0.15310414449233,0.12214630581045292
399,0.016453935591121724,0.09344869439401145
400,0.08687095414404855,0.1082379693805006
401,0.03482071714696355,0.09730701116523534
402,0.18838549030946156,0.12955744139503936
403,0.06348370793404928,0.10332553807647969
404,0.04840420986402743,0.10016076663330996
405,0.1502396555782254,0.12154486724764463
406,0.0530745214605588,0.10114081304726157
407,0.2526112347996314,0.1430426850798018
408,0.32802738321445934,0.15888171791700956
409,0.12318413371346877,0.11586475903587856
410,0.08227195803243019,0.10727261778554326
411,0.15451732617990283,0.1224430226030981
412,0.10690483188128494,0.1124437279370372
413,0.01942929057635406,0.09407565439461908
414,0.20388339293177174,0.13281143772648332
415,0.0975011370876576,0.11046950503394638
416,0.2642831074733128,0.14549351616422568
417,0.287623357138138,0.15039444431826152
418,0.1526227724190012,0.12204523517040493
419,0.03182940996163077,0.09667958181354877
420,0.024264259481807018,0.0950894500052229
421,0.11430468771484256,0.11400059752256173
422,0.19787265913199165,0.1315494020684702
423,0.29087291025460577,0.15107677748029846
424,0.06109131827032626,0.10282336388730288
425,0.02407269912470739,0.09504927004996103
426,0.40057293463470023,0.1741147553347903
427,0.14318914091649496,0.12006463417530472
428,0.12007635133820443,0.11521230748691612
429,0.5300822872547079,0.20131325779558248
430,0.1491055430344285,0.12130674483249215
431,0.03668895275719079,0.09769903148961283
432,0.0897411672830109,0.10884044104264558
433,0.03562559411039046,0.09747588988727143
434,0.2614020452647759,0.14488855781570267
435,0.01762612943016302,0.09369771734763321
436,0.28307111044458194,0.1494385747665237
437,0.1063222179156515,0.11232141326606407
438,0.6754884504233192,0.23184677901060186
439,0.1275553782834022,0.11678246334916857
440,0.053671784609780435,0.10126614635650263
441,0.018217642919939766,0.09382169676125951
442,0.09761617588293392,0.11049365641586198
443,0.3743241819397629,0.1686030058611546
444,0.15569724040955724,0.12269076170762949
445,0.04289338124117873,0.09900100624450445
446,0.03323963214333149,0.09697537717469958
447,0.06158428889400486,0.10292684081122862
448,0.36412578021142217,0.16646157054595043
449,0.15055745182488994,0.1216115929092168
450,0.33834491478606027,0.16104816782373976
451,0.262846763640612,0.14519191622293762
452,0.24016494833022356,0.14042924582883187
453,0.07363178846084811,0.10545900427637812
454,0.0999901667430389,0.11099205488907948
455,0.3148015018650797,0.15610457987609905
456,0.3791211521221792,0.16961026186344189
457,0.15356374890918364,0.12224280603378132
458,0.06892128914987648,0.10446691273611253
459,0.20702529549980475,0.13347112308386944
460,0.42752045280417594,0.17977336005248631
461,0.04871627654726418,0.10022625259232971
462,0.14503258475683417,0.12045164898001812
463,0.21084197538110824,0.13427248715452622
464,0.03902503762276362,0.0981892496504168
465,0.06023776945501653,0.10264419985280195
466,0.03803177749453071,0.09798081794468642
467,0.10807995360090204,0.11269043439271242
468,0.07890480102352636,0.10656583519427172
469,0.04636592594639764,0.09973304081613495
470,0.1906660003705827,0.13003626563039278
471,0.20897475724614242,0.13388043920395787
472,0.5295984216456967,0.201211652733429
473,0.31339679046847546,0.15580962203147922
474,0.08336482511900847,0.1075020158888466
475,0.08788857661695795,0.10845157327436036
476,0.10666207207451402,0.11239276265360394
477,0.1415427642411957,0.11971899188692432
478,0.15640287624008048,0.12283891958587653
479,0.16707917844546447,0.12508055502139723
480,0.1263806028713986,0.11653582959406868
481,0.22839188162839238,0.137957329674032
482,0.3491933231412623,0.16332608993196857
483,0.31978461458976104,0.15715092163165295
484,0.137242592672501,0.11881620872452206
485,0.08523257704269079,0.10789406607866008
486,0.08176904103849253,0.10716705306871245
487,0.08377362468155408,0.1075878249002359
488,0.07491494302554076,0.10572834464448008
489,0.10016532736103738,0.11102882831817956
490,0.07029348494430993,0.10475827817313123
491,0.16685086906983615,0.12503261835036408
492,0.08301680067731512,0.10742896387016276
493,0.24972638519828844,0.1424369314638631
494,0.3227917895580959,0.15778236083631725
495,0.03195598590032071,0.09670613122965045
496,0.024827294343362945,0.09520754706815757
497,0.15334604715677477,0.12219709657809275
498,0.05393768233434475,0.1013219439421778
499,0.31942531614988323,0.15707547702882724
500,0.0983958210429165,0.11065733605082467
501,0.04281268067244822,0.09898407154963876
502,0.12373128274589454,0.11597962815817
503,0.2121887273726914,0.13455525612957886
504,0.22246612466773877,0.13671313606403743
505,0.24387717398942316,0.1412087284967101
506,0.17719417714678665,0.1272043371215044
507,0.1537290253436965,0.12227750807809713
508,0.1754664412712021,0.1268415753817723
509,0.10061469213510842,0.11112316849491674
510,0.13617885322520892,0.11859288599265955
511,0.13591836342593663,0.11853819845263845
512,0.27130159513271934,0.14696724092135954
513,0.05049852278829484,0.10060024991589117
514,0.03349255252591132,0.09702842745066204
515,0.03282586629811246,0.09688858941940356
516,0.18441588848894175,0.1287239692745816
517,0.1772324144772392,0.12721236557117296
518,0.07840719162086525,0.10646138456659864
519,0.25358505937295983,0.1432471663658658
520,0.0778131921307452,0.10633670119195027
521,0.16063029107818905,0.12372652305751404
522,0.3249579641957112,0.1582372088597089
523,0.075649441590828,0.1058825194566098
524,0.20884214168620935,0.13385259475583924
525,0.2103519326919695,0.13416959599876344
526,0.1388896309164836,0.11916198990342311
527,0.12680621426477687,0.11662518295905201
528,0.1178384663918248,0.11474248324462469
529,0.32223362403480493,0.15766515861236655
530,0.05552684345766386,0.10165542311758376
531,0.028051126302224776,0.09588708344409583
532,0.05037116482364309,0.10057352435080515
533,0.05091153908943729,0.10068691975289712
534,0.19294084338228337,0.13051389999131774
535,0.1477080386065781,0.12101333696124122
536,0.10026820746266916,0.11105042708944673
537,0.12338524013537781,0.11590697955862983
538,0.8533712708573089,0.2692039824230191
539,0.06119093216204941,0.10284427332612271
540,0.05345949933749715,0.10122159913186123
541,0.049872422382148125,0.10046886522235736
542,0.060740074625862124,0.10274963614343367
543,0.035853278765456444,0.09752366861076502
544,0.10686918213593168,0.11243624358696944
545,0.3012438791527612,0.15325778359961062
546,0.3516511128743169,0.16384217057596623
547,0.3176398782327283,0.1567005751656975
548,0.10448993495263884,0.11193674159499133
549,0.023581595959878385,0.09494626072438578
550,0.07959880303325044,0.10671150958292762
551,0.27407144328281374,0.14754884681573263
552,0.25475327630787714,0.1434924656813648
553,0.43817261209630903,0.18201016562563888
554,0.06441412783358644,0.10352083772424564
555,0.019765740155151517,0.0941461731946381
556,0.39962829640264685,0.1739163944199633
557,0.08306163347818882,0.1074383744925637
558,0.06877319170331452,0.10443582636407449
559,0.051329905449459715,0.1007747122785955
560,0.47740547690710056,0.19024852258715477
561,0.05284844731362922,0.101093372281821
562,0.11284552256554539,0.1136909236262245
563,0.12966023027226567,0.11722435849324342
564,0.09995519318966571,0.1109847124995627
565,0.25250317165592817,0.14301999424697037
566,0.29069480174802204,0.15103937869464173
567,0.03719094390511142,0.09780437234469054
568,0.3006127993543209,0.15312527101547332
569,0.3451848631919376,0.16248440336933676
570,0.10871364894007735,0.11282347314818432
571,0.5216684746943776,0.1995464739361397
572,0.11320820732253621,0.11376706609677113
573,0.4420401828154359,0.18282230178525244
574,0.22341828651548784,0.136913055448939
575,0.1902390300533562,0.12994661738057792
576,0.07465626892187582,0.1056740476952141
577,0.14995481294604388,0.12148506064742276
578,0.3373690142573656,0.16084325063064017
579,0.14945568590428338,0.12138026210930414
580,0.02364941674023496,0.09496048619338057
581,0.16971203531381165,0.1256333592732069
582,0.04495225220406577,0.09943638697344509
583,0.3581136392934849,0.16519915598094287
584,0.01772405837779047,0.09371824295476427
585,0.5762170635002739,0.21100092048656988
586,0.17633476119761193,0.12702389100744163
587,0.10597235193271799,0.11224796198423517
588,0.08532806617839622,0.10791410971149147
589,0.1359250133139665,0.11853959453808512
590,0.23114865927013914,0.1385361527929705
591,0.04330837565232099,0.09908809117877725
592,0.07125070413334056,0.10495920312467012
593,0.02838094077664451,0.09595626232444507
594,0.18631605626263706,0.12912293545183912
595,0.32402070260004334,0.15804040497474617
596,0.03919898821599755,0.09822575249376062
597,0.14766248682194646,0.12100377376509289
598,0.042366296615951274,0.09889039962255554
599,0.19388826566515818,0.13071282423983926
600,0.26045052933461627,0.14468876084360086
601,0.146447372498008,0.12074867121057356
602,0.20337737984534016,0.13270519336767952
603,0.25804838854354994,0.14418436523507244
604,0.12182090872188707,0.11557856195064471
605,0.1260662420587395,0.1164698323090641
606,0.3961995850783053,0.17319641264080582
607,0.030076952440900806,0.09631200228461198
608,0.13543833319100199,0.11843742033097049
609,0.22525264931179756,0.13729820497240658
610,0.05463672842190611,0.10146863599840168
611,0.15057431699521637,0.12161513398202482
612,0.12268800427240804,0.11576060102762087
613,0.44902377926238873,0.18428876008960107
614,0.3240538083440073,0.15804735643745071
615,0.3287594351755183,0.15903543238754467
616,0.0411008175920722,0.09862484385925074
617,0.23532916520884928,0.13941390711364607
618,0.14447832851085413,0.1203352877608124
619,0.16820492423158262,0.12531692072152492
620,0.08964034040078078,0.10881927699092361
621,0.06923457553142846,0.1045326730664724
622,0.13765267788172902,0.1189023025038346
623,0.0899619951746363,0.10888679388840097
624,0.16155442887202695,0.12392055840665639
625,0.40189839960251983,0.17439308457731548
626,0.22867725292712907,0.1380172472759049
627,0.08601267330838996,0.10805781206931454
628,0.13436049796517122,0.11821113831450215
629,0.22340056280214626,0.13690933411324616
630,0.062433497493261284,0.1031050938133378
631,0.02711954182334514,0.09569168276826728
632,0.03985838516069781,0.09836412433214475
633,0.25411349089363783,0.14335812511542337
634,0.06545250255931628,0.10373879761341503
635,0.2946156218059629,0.15186266283619185
636,0.19066551000496376,0.13003616267143348
637,0.20567997939876542,0.13318865559364834
638,0.2948660709250136,0.15191525152553045
639,0.1222833007524351,0.11567563708658736
640,0.07590059145773903,0.10593523703207879
641,0.4100889368372248,0.17611298369178255
642,0.08164167219939744,0.10714031773148142
643,0.22500896830684536,0.13724704081713465
644,0.05068998138937749,0.10064042674596622
645,0.11539106939880756,0.11422867379267286
646,0.07229546856856109,0.1051785042480929
647,0.11340649730288317,0.11380869533179475
648,0.2582790797729213,0.1442328052113859
649,0.05441108750706644,0.1014212861450014
650,0.21039630227266698,0.13417891199824644
651,0.15652674027773233,0.12286492653197507
652,0.045093580844148266,0.09946604422950578
653,0.052954130501690386,0.10111554948077946
654,0.26689872146513216,0.14604273634981418
655,0.015316729483860474,0.09321033948462044
656,0.0538325949184086,0.10129989176364303
657,0.04601842963402068,0.09966012008959083
658,0.21418870544700894,0.13497517884269677
659,0.12330780040922071,0.11589072176989772
660,0.345627436760596,0.16257733387891524
661,0.26397092610679374,0.14542796508956665
662,0.16362006598414638,0.12435426712512246
663,0.35490726945348217,0.164525890326982
664,0.14288101163488415,0.1199999451453817
665,0.1403365741884496,0.11946576290457309
666,0.22386075818497217,0.13700595841938337
667,0.1030457486972108,0.11163354740968802
668,0.1480100219444782,0.12107673570439068
669,0.08217605388353488,0.10725248703942994
670,0.07398409695130545,0.10553295553768073
671,0.17544498115850785,0.12683706953806914
672,0.22715080216579314,0.13769674808975266
673,0.04522449882376811,0.09949351684965035
674,0.32768044480903363,0.1588088686438225
675,0.6068983790970899,0.2174435709252669
676,0.2643026485910802,0.14549761936001845
677,0.0572161434791805,0.10200994591105497
678,0.24598413396951724,0.14165114276537288
679,0.02066579429094466,0.09433482178155318
680,0.22013179798020466,0.13622301229292194
681,0.059836889372431784,0.10256005317992432
682,0.013235027300516471,0.09277405881966005
683,0.03101884127183363,0.09650956430747967
684,0.051415793105540814,0.1007927354634741
685,0.3839061334476709,0.1706150004750349
686,0.1735975543685077,0.12644917705644698
687,0.24876158228142037,0.14223434452300868
688,0.05799262535817142,0.10217293322198741
689,0.06454619124082356,0.10354855847369329
690,0.22807578407157023,0.1378909606746038
691,0.0909280096428072,0.10908956501170004
692,0.09410077621135232,0.10975562921512194
693,0.02104919440787607,0.09441518127039487
694,0.03379960896151034,0.09709283281205845
695,0.1405434367956483,0.11950919188774882
696,0.02069622086493394,0.09434119909816056
697,0.09163408953933852,0.10923777460739025
698,0.026904806464178435,0.0956466418350436
699,0.054239090026509215,0.10138519315408534
